Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,HelpfulnessRatio,Year,ReviewLength
600,B42662,A3295,User_599,31,48,1,2017-07-24,Love it,Surprisingly good. Better than expected!,Negative,0.646,2017,5
601,B25906,A9255,User_600,35,58,2,2018-05-22,Waste of money,Love it! Will buy again for sure.,Negative,0.603,2018,7
602,B69829,A5739,User_601,30,30,3,2019-06-09,Waste of money,Fast delivery! Product exceeded my expectations.,Neutral,1.067,2019,6
603,B27477,A4836,User_602,23,28,2,2015-12-27,Waste of money,"It's okay, nothing special. Average product.",Negative,0.821,2015,6
604,B70901,A6224,User_603,4,4,1,2013-03-17,Good product,Defective out of the box. Waste of money.,Negative,9.5,2013,8
605,B97500,A6253,User_604,33,51,2,2019-11-04,Okay,Terrible quality. Broke after one day. Very disappointed.,Negative,0.647,2019,8
606,B79616,A4881,User_605,24,24,4,2019-07-03,Waste of money,Surprisingly good. Better than expected!,Positive,1.125,2019,5
607,B83259,A5944,User_606,36,40,3,2014-09-27,Terrible,Great value for money. Works perfectly.,Neutral,0.9,2014,6
608,B88047,A3347,User_607,6,30,4,2019-01-24,Terrible,Defective out of the box. Waste of money.,Positive,0.2,2019,8
609,B51588,A9540,User_608,3,20,4,2010-02-22,Great,Would not recommend. Poor build quality.,Positive,0.15,2010,6
610,B68008,A4621,User_609,36,57,5,2015-11-12,Okay,Customer service was unhelpful. Product is fine though.,Positive,0.632,2015,8
611,B90301,A7775,User_610,0,19,1,2011-03-13,Great,Would not recommend. Poor build quality.,Negative,0.0,2011,6
612,B76162,A5923,User_611,0,38,5,2010-04-14,Terrible,Would not recommend. Poor build quality.,Positive,0.0,2010,6
613,B65933,A5508,User_612,21,21,5,2014-04-10,Bad quality,"It's okay, nothing special. Average product.",Positive,2.19,2014,6
614,B81810,A1998,User_613,3,3,1,2011-08-19,Terrible,This product is absolutely amazing! Totally worth the price.,Negative,6.333,2011,9
615,B68446,A3869,User_614,12,12,5,2010-08-06,Love it,Terrible quality. Broke after one day. Very disappointed.,Positive,1.5,2010,8
616,B30861,A7999,User_615,28,44,5,2017-07-08,Waste of money,Surprisingly good. Better than expected!,Positive,0.636,2017,5
617,B72216,A9120,User_616,9,41,1,2010-08-20,Bad quality,This product is absolutely amazing! Totally worth the price.,Negative,0.22,2010,9
618,B68991,A1768,User_617,17,49,3,2012-03-29,Terrible,Defective out of the box. Waste of money.,Neutral,0.347,2012,8
619,B43972,A6642,User_618,27,48,5,2012-12-29,Good product,Would not recommend. Poor build quality.,Positive,0.562,2012,6
620,B42406,A7244,User_619,19,19,5,2018-05-31,Good product,"It's okay, nothing special. Average product.",Positive,1.789,2018,6
621,B93579,A9592,User_620,42,51,3,2018-10-23,Great,Defective out of the box. Waste of money.,Neutral,0.824,2018,8
622,B46347,A6222,User_621,12,12,3,2011-10-22,Bad quality,Customer service was unhelpful. Product is fine though.,Neutral,3.833,2011,8
623,B78327,A7821,User_622,16,16,4,2013-03-19,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,1.875,2013,8
624,B73517,A7688,User_623,26,53,4,2017-08-31,Waste of money,Surprisingly good. Better than expected!,Positive,0.491,2017,5
625,B92149,A3444,User_624,10,35,5,2012-10-23,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,0.286,2012,8
626,B41358,A5913,User_625,32,32,4,2011-08-23,Love it,"It's okay, nothing special. Average product.",Positive,1.5,2011,6
627,B45992,A7167,User_626,0,0,4,2019-06-01,Okay,Terrible quality. Broke after one day. Very disappointed.,Positive,0.0,2019,8
628,B67654,A4012,User_627,14,14,5,2010-09-12,Great,Defective out of the box. Waste of money.,Positive,2.643,2010,8
629,B20155,A9813,User_628,4,12,1,2017-09-29,Waste of money,Would not recommend. Poor build quality.,Negative,0.333,2017,6
630,B47450,A8758,User_629,7,16,3,2018-10-18,Great,Would not recommend. Poor build quality.,Neutral,0.438,2018,6
631,B40735,A4948,Anonymous,23,23,5,2013-04-23,Waste of money,Love it! Will buy again for sure.,Positive,1.435,2013,7
632,B45614,A4692,User_631,47,57,5,2012-04-15,Terrible,Would not recommend. Poor build quality.,Positive,0.825,2012,6
633,B54020,A5927,User_632,7,7,4,2018-06-14,Great,Fast delivery! Product exceeded my expectations.,Positive,1.571,2018,6
634,B51904,A3365,User_633,37,49,4,2016-01-26,Terrible,Would not recommend. Poor build quality.,Positive,0.755,2016,6
635,B80798,A8586,User_634,0,26,2,2010-05-13,Great,Fast delivery! Product exceeded my expectations.,Negative,0.0,2010,6
636,B20561,A1944,User_635,30,44,4,2014-01-09,Okay,Great value for money. Works perfectly.,Positive,0.682,2014,6
637,B28136,A7761,User_636,3,22,4,2019-02-17,Love it,Fast delivery! Product exceeded my expectations.,Positive,0.136,2019,6
638,B29769,A7824,User_637,45,45,3,2015-01-28,Good product,Terrible quality. Broke after one day. Very disappointed.,Neutral,1.067,2015,8
639,B40311,A9683,User_638,7,7,3,2011-02-24,Good product,Customer service was unhelpful. Product is fine though.,Neutral,6.286,2011,8
640,B60205,A3196,User_639,7,7,4,2016-11-28,Good product,Terrible quality. Broke after one day. Very disappointed.,Positive,7.0,2016,8
641,B30028,A7363,User_640,4,58,1,2019-09-26,Terrible,Customer service was unhelpful. Product is fine though.,Negative,0.069,2019,8
642,B38043,A4978,User_641,25,25,4,2017-07-29,Bad quality,Love it! Will buy again for sure.,Positive,1.16,2017,7
643,B18418,A5177,User_642,23,46,3,2018-04-17,Waste of money,Great value for money. Works perfectly.,Neutral,0.5,2018,6
644,B64377,A4331,User_643,2,58,4,2016-04-20,Good product,Customer service was unhelpful. Product is fine though.,Positive,0.034,2016,8
645,B63424,A6411,User_644,10,12,2,2019-09-13,Okay,Customer service was unhelpful. Product is fine though.,Negative,0.833,2019,8
646,B53369,A2295,User_645,38,38,5,2012-07-07,Good product,"It's okay, nothing special. Average product.",Positive,1.158,2012,6
647,B81121,A8369,User_646,3,36,5,2018-04-29,Great,This product is absolutely amazing! Totally worth the price.,Positive,0.083,2018,9
648,B71069,A7079,User_647,25,48,5,2017-04-04,Terrible,This product is absolutely amazing! Totally worth the price.,Positive,0.521,2017,9
649,B64496,A2514,User_648,26,27,5,2016-04-17,Bad quality,"It's okay, nothing special. Average product.",Positive,0.963,2016,6
650,B18161,A9775,User_649,24,24,4,2014-05-12,Great,Would not recommend. Poor build quality.,Positive,1.875,2014,6
651,B37110,A4120,User_650,15,15,1,2012-08-31,Bad quality,"It's okay, nothing special. Average product.",Negative,2.8,2012,6
652,B65069,A1844,User_651,26,54,4,2015-09-24,Great,Customer service was unhelpful. Product is fine though.,Positive,0.481,2015,8
653,B61049,A5398,User_652,1,1,5,2018-10-18,Great,Customer service was unhelpful. Product is fine though.,Positive,41.0,2018,8
654,B86556,A7179,User_653,49,53,5,2018-12-08,Love it,"It's okay, nothing special. Average product.",Positive,0.925,2018,6
655,B12560,A1647,User_654,5,17,4,2018-12-16,Love it,"It's okay, nothing special. Average product.",Positive,0.294,2018,6
656,B85456,A2192,User_655,14,16,2,2017-10-22,Waste of money,Would not recommend. Poor build quality.,Negative,0.875,2017,6
657,B59857,A4082,User_656,29,29,3,2013-03-24,Terrible,Terrible quality. Broke after one day. Very disappointed.,Neutral,1.0,2013,8
658,B72518,A4555,User_657,38,38,4,2017-10-09,Okay,Great value for money. Works perfectly.,Positive,1.079,2017,6
659,B10772,A8854,User_658,12,12,5,2017-06-14,Okay,Defective out of the box. Waste of money.,Positive,3.0,2017,8
660,B56105,A4422,User_659,31,31,5,2010-07-12,Okay,Customer service was unhelpful. Product is fine though.,Positive,1.161,2010,8
661,B49139,A6455,User_660,41,49,4,2014-04-12,Great,Great value for money. Works perfectly.,Positive,0.837,2014,6
662,B61116,A5967,User_661,28,28,5,2014-05-07,Love it,"It's okay, nothing special. Average product.",Positive,1.286,2014,6
663,B64921,A1251,User_662,34,45,5,2014-09-03,Terrible,Would not recommend. Poor build quality.,Positive,0.756,2014,6
664,B80545,A4470,User_663,22,29,3,2018-11-03,Great,Fast delivery! Product exceeded my expectations.,Neutral,0.759,2018,6
665,B81582,A4113,User_664,5,17,2,2017-09-07,Bad quality,Would not recommend. Poor build quality.,Negative,0.294,2017,6
666,B89069,A2922,User_665,3,12,2,2013-07-04,Love it,Surprisingly good. Better than expected!,Negative,0.25,2013,5
667,B38906,A8846,User_666,17,42,3,2016-03-11,Love it,Surprisingly good. Better than expected!,Neutral,0.405,2016,5
668,B73993,A4974,Anonymous,8,20,2,2010-08-09,Good product,Great value for money. Works perfectly.,Negative,0.4,2010,6
669,B38760,A4350,User_668,29,29,3,2010-02-23,Good product,This product is absolutely amazing! Totally worth the price.,Neutral,1.655,2010,9
670,B45774,A7498,User_669,20,20,3,2018-05-05,Terrible,Surprisingly good. Better than expected!,Neutral,1.4,2018,5
671,B67125,A4921,User_670,12,47,2,2012-10-26,Bad quality,Surprisingly good. Better than expected!,Negative,0.255,2012,5
672,B73654,A6269,User_671,46,54,5,2012-04-11,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,0.852,2012,8
673,B13804,A5637,Anonymous,16,16,1,2016-12-16,Terrible,Fast delivery! Product exceeded my expectations.,Negative,1.0,2016,6
674,B60968,A7236,User_673,39,39,4,2019-09-29,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,1.128,2019,8
675,B54057,A8639,User_674,18,18,4,2018-10-04,Waste of money,Fast delivery! Product exceeded my expectations.,Positive,1.722,2018,6
676,B97670,A9743,User_675,47,51,5,2019-08-26,Terrible,Love it! Will buy again for sure.,Positive,0.922,2019,7
677,B99016,A6886,User_676,14,14,2,2019-10-05,Good product,Defective out of the box. Waste of money.,Negative,1.5,2019,8
678,B62994,A6053,User_677,3,8,4,2014-12-20,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,0.375,2014,8
679,B31632,A5285,User_678,4,51,5,2019-04-23,Great,Surprisingly good. Better than expected!,Positive,0.078,2019,5
680,B71261,A6892,User_679,9,9,5,2012-07-12,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,4.0,2012,8
681,B26728,A9401,User_680,40,43,5,2017-02-08,Okay,Surprisingly good. Better than expected!,Positive,0.93,2017,5
682,B91560,A9147,User_681,30,30,3,2017-11-26,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Neutral,1.6,2017,8
683,B80008,A8635,User_682,12,52,2,2017-12-16,Waste of money,Defective out of the box. Waste of money.,Negative,0.231,2017,8
684,B13534,A2615,User_683,22,22,5,2017-04-06,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,1.5,2017,8
685,B61645,A8692,User_684,44,51,5,2014-02-15,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,0.863,2014,8
686,B87580,A6246,User_685,21,29,5,2018-06-20,Bad quality,Fast delivery! Product exceeded my expectations.,Positive,0.724,2018,6
687,B83975,A4328,User_686,22,32,5,2016-08-07,Terrible,This product is absolutely amazing! Totally worth the price.,Positive,0.688,2016,9
688,B96900,A7073,User_687,2,56,3,2016-02-17,Bad quality,Would not recommend. Poor build quality.,Neutral,0.036,2016,6
689,B13552,A6126,User_688,41,51,5,2018-04-13,Good product,Great value for money. Works perfectly.,Positive,0.804,2018,6
690,B21003,A7781,User_689,8,8,3,2016-10-07,Okay,Customer service was unhelpful. Product is fine though.,Neutral,4.125,2016,8
691,B94246,A1749,User_690,31,53,4,2012-03-15,Good product,Love it! Will buy again for sure.,Positive,0.585,2012,7
692,B66179,A4625,User_691,44,46,4,2018-09-15,Terrible,Surprisingly good. Better than expected!,Positive,0.957,2018,5
693,B27786,A3390,User_692,0,0,4,2018-02-17,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,0.0,2018,8
694,B70515,A1265,User_693,20,43,3,2012-03-03,Terrible,This product is absolutely amazing! Totally worth the price.,Neutral,0.465,2012,9
695,B33819,A5272,User_694,34,34,2,2013-04-19,Love it,Terrible quality. Broke after one day. Very disappointed.,Negative,1.324,2013,8
696,B16590,A7841,User_695,10,10,5,2015-01-13,Okay,Defective out of the box. Waste of money.,Positive,4.3,2015,8
697,B44099,A5836,User_696,20,33,3,2011-12-28,Bad quality,Fast delivery! Product exceeded my expectations.,Neutral,0.606,2011,6
698,B59689,A3497,User_697,15,15,5,2017-08-28,No Summary,Love it! Will buy again for sure.,Positive,2.867,2017,7
699,B52906,A4214,User_698,8,8,2,2010-11-02,Terrible,Would not recommend. Poor build quality.,Negative,1.25,2010,6
700,B37742,A6404,User_699,31,31,4,2012-02-05,Bad quality,Defective out of the box. Waste of money.,Positive,1.226,2012,8
701,B69598,A4768,User_700,3,14,4,2011-12-13,Good product,"It's okay, nothing special. Average product.",Positive,0.214,2011,6
702,B52840,A7223,User_701,0,11,1,2018-03-30,Good product,Love it! Will buy again for sure.,Negative,0.0,2018,7
703,B54236,A5026,User_702,27,32,4,2015-10-06,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,0.844,2015,8
704,B59692,A9180,User_703,23,44,2,2011-05-04,Great,Defective out of the box. Waste of money.,Negative,0.523,2011,8
705,B46471,A6530,User_704,13,13,1,2014-03-26,Love it,Would not recommend. Poor build quality.,Negative,2.615,2014,6
706,B65255,A5216,User_705,12,56,5,2010-06-16,Good product,This product is absolutely amazing! Totally worth the price.,Positive,0.214,2010,9
707,B43065,A9005,User_706,46,56,4,2014-10-22,Great,This product is absolutely amazing! Totally worth the price.,Positive,0.821,2014,9
708,B20735,A9037,User_707,7,7,5,2013-02-17,Love it,Customer service was unhelpful. Product is fine though.,Positive,4.714,2013,8
709,B71644,A8550,User_708,7,7,3,2016-03-29,Terrible,Would not recommend. Poor build quality.,Neutral,1.429,2016,6
710,B12540,A3756,User_709,26,26,5,2012-12-18,Okay,This product is absolutely amazing! Totally worth the price.,Positive,1.346,2012,9
711,B80702,A6770,User_710,11,11,5,2011-06-17,Waste of money,Defective out of the box. Waste of money.,Positive,1.455,2011,8
712,B16826,A3773,User_711,0,0,5,2011-10-22,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,0.0,2011,8
713,B55870,A3293,User_712,17,42,4,2016-07-20,Terrible,This product is absolutely amazing! Totally worth the price.,Positive,0.405,2016,9
714,B39389,A9954,User_713,39,39,4,2019-06-28,Good product,Love it! Will buy again for sure.,Positive,1.0,2019,7
715,B95215,A9000,User_714,21,41,4,2012-11-10,Great,Fast delivery! Product exceeded my expectations.,Positive,0.512,2012,6
716,B18993,A4015,User_715,23,50,5,2010-01-24,Okay,"It's okay, nothing special. Average product.",Positive,0.46,2010,6
717,B95426,A9882,User_716,10,10,5,2013-09-15,Bad quality,Would not recommend. Poor build quality.,Positive,1.8,2013,6
718,B15276,A1962,User_717,36,38,5,2015-03-26,Love it,Defective out of the box. Waste of money.,Positive,0.947,2015,8
719,B14067,A9584,User_718,38,42,2,2017-12-16,Terrible,Surprisingly good. Better than expected!,Negative,0.905,2017,5
720,B42411,A1554,User_719,20,30,5,2011-09-27,Okay,Terrible quality. Broke after one day. Very disappointed.,Positive,0.667,2011,8
721,B36130,A2217,User_720,7,16,5,2010-06-13,Okay,Defective out of the box. Waste of money.,Positive,0.438,2010,8
722,B12671,A1794,User_721,27,32,3,2011-09-22,Good product,This product is absolutely amazing! Totally worth the price.,Neutral,0.844,2011,9
723,B91439,A1104,User_722,4,31,1,2013-08-14,Love it,Defective out of the box. Waste of money.,Negative,0.129,2013,8
724,B29973,A7756,User_723,16,57,5,2016-09-10,Okay,Surprisingly good. Better than expected!,Positive,0.281,2016,5
725,B41266,A3252,User_724,28,28,5,2010-07-28,Good product,Terrible quality. Broke after one day. Very disappointed.,Positive,1.286,2010,8
726,B26544,A4791,User_725,20,20,5,2018-09-04,Great,Customer service was unhelpful. Product is fine though.,Positive,1.75,2018,8
727,B72070,A2113,User_726,18,20,2,2017-01-05,Good product,This product is absolutely amazing! Totally worth the price.,Negative,0.9,2017,9
728,B97747,A3474,User_727,26,39,5,2016-11-26,Great,Great value for money. Works perfectly.,Positive,0.667,2016,6
729,B24993,A1149,User_728,22,22,3,2019-06-16,Great,This product is absolutely amazing! Totally worth the price.,Neutral,1.5,2019,9
730,B83920,A4583,User_729,10,55,2,2017-06-04,Bad quality,"It's okay, nothing special. Average product.",Negative,0.182,2017,6
731,B38569,A9285,User_730,5,5,2,2013-05-18,Bad quality,Great value for money. Works perfectly.,Negative,8.8,2013,6
732,B70952,A8471,User_731,21,21,5,2015-07-03,Okay,"It's okay, nothing special. Average product.",Positive,2.19,2015,6
733,B43586,A7114,User_732,11,49,5,2018-11-10,Good product,Surprisingly good. Better than expected!,Positive,0.224,2018,5
734,B58351,A1990,User_733,20,37,4,2016-06-03,Bad quality,Would not recommend. Poor build quality.,Positive,0.541,2016,6
735,B31992,A8916,User_734,10,36,4,2016-03-03,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,0.278,2016,8
736,B89415,A8993,User_735,38,44,5,2014-01-06,Bad quality,Fast delivery! Product exceeded my expectations.,Positive,0.864,2014,6
737,B89593,A1257,User_736,27,50,4,2010-10-26,Love it,Customer service was unhelpful. Product is fine though.,Positive,0.54,2010,8
738,B25012,A1108,User_737,4,53,5,2018-10-17,Okay,Fast delivery! Product exceeded my expectations.,Positive,0.075,2018,6
739,B31465,A9719,User_738,7,7,4,2017-12-08,Good product,Love it! Will buy again for sure.,Positive,2.286,2017,7
